,course_id,course_title,url,is_paid,price(USD),num_subscribers,level,duration(Hours),subject
1805,631416,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,https://www.udemy.com/learn-piano-christmas-song-play-dreamy-piano-music-white-christmas/,True,80,1474,All Levels,2.0,Musical Instruments
1806,149728,Learn Jazz Piano Today,https://www.udemy.com/learn-jazz-piano-with-willie-today/,True,50,1167,All Levels,3.0,Musical Instruments
1807,195576,Learn To Play The Drums Without A Drum Kit,https://www.udemy.com/learn-to-play-the-drums-without-a-drum-kit/,True,25,1589,All Levels,2.0,Musical Instruments
1808,1048302,Learn Travis Picking From Scratch,https://www.udemy.com/learn-travis-picking-from-scratch/,True,40,219,Intermediate Level,1.5,Musical Instruments
1809,560662,Instant Harmonica - how to get single notes in 5 easy steps,https://www.udemy.com/instant-harmonica-how-to-get-single-notes-in-5-easy-steps/,True,20,835,Beginner Level,0.6333333333333333,Musical Instruments
1810,661814,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,https://www.udemy.com/piano-runs-fills-3-jazz-chromatic-chords-songs-ending/,True,70,747,All Levels,1.0,Musical Instruments
1811,640496,Teaching Music : Start teaching an instrument successfully.,https://www.udemy.com/teaching-piano-a-quick-guide-for-begginers/,True,30,1337,Beginner Level,1.5,Musical Instruments
1812,1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,https://www.udemy.com/strumming-from-scratch-rhythm-guitar-lesson-for-beginners/,False,0,530,Beginner Level,2.0,Musical Instruments
1813,101498,Blues Guitar Lessons - From Texas To Carolina,https://www.udemy.com/jim-bruce-blues-guitar-lessons-texas-carolina/,True,20,1297,Intermediate Level,2.5,Musical Instruments
1814,729464,Instant Harmonica - play the groovy Beatles Yesterday today!,https://www.udemy.com/instant-harmonica-play-the-groovy-beatles-yesterday-today/,True,40,295,All Levels,1.0,Musical Instruments
1815,961630,Beginner Guitar Quick-Start Course,https://www.udemy.com/learn-guitar-in-30-minutes/,False,0,2084,Beginner Level,1.0,Musical Instruments
1816,544234,Mike G's Beginner Drum Course: Part 1,https://www.udemy.com/drumlessons/,True,35,515,Beginner Level,3.0,Musical Instruments
1817,517366,Guitar for Beginners - Learn the Basics,https://www.udemy.com/learnguitar/,True,20,1026,Beginner Level,0.5166666666666666,Musical Instruments
1818,271652,How To Play The Djembe: For Beginners,https://www.udemy.com/how-to-play-the-djembe-for-beginners/,True,30,414,All Levels,1.0,Musical Instruments
1819,760066,Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials,https://www.udemy.com/blues-guitar-magic-volume-1/,True,45,198,All Levels,2.5,Musical Instruments
1820,80844,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,https://www.udemy.com/beginner-guitar-8-lessons-everyone-needs/,True,40,250,Beginner Level,3.0,Musical Instruments
1821,820086,Bass Guitar Lessons For Beginners,https://www.udemy.com/the-music-coach-online-bass-guitar-lesson-program/,True,95,180,Beginner Level,2.5,Musical Instruments
1822,1013558,Pure Pentatonic Power: Rock and Blues Guitar Soloing,https://www.udemy.com/pure-pentatonic-power-a-masterclass-in-rock-and-blues/,True,50,128,All Levels,2.0,Musical Instruments
1823,206332,Rock Drumset Grooves: Level 1,https://www.udemy.com/rock-drumset-grooves-101/,True,20,709,Beginner Level,2.0,Musical Instruments
1824,624662,Guitar: The Next Level,https://www.udemy.com/guitar-the-next-level/,True,55,117,Beginner Level,1.0,Musical Instruments
1825,470472,Learn to Play Euphonium: Beginner to Pro in Under Five Hours,https://www.udemy.com/beginning-euphonium/,True,50,305,Beginner Level,7.0,Musical Instruments
1826,331970,Learn Oud 1 (No Prior Music Knowledge Required!),https://www.udemy.com/learn-oud/,True,20,153,Beginner Level,3.5,Musical Instruments
1827,705890,Instant Harmonica - play Dylan's Blowing in the Wind today!,https://www.udemy.com/instant-harmonica-play-dylans-blowing-in-the-wind-today/,True,20,81,All Levels,1.0,Musical Instruments
1828,932804,Improvise On The Piano In 30 Minutes,https://www.udemy.com/improvise-on-the-piano-in-30-minutes/,True,40,85,Beginner Level,1.5,Musical Instruments
1829,1101522,Cajon Step-by-Step: Beginner > Intermediate > Advanced,https://www.udemy.com/cajon-step-by-step/,True,35,73,All Levels,3.0,Musical Instruments
1830,760300,Blues Guitar Lessons - Volume 2 - Slow Blues Essentials,https://www.udemy.com/blues-guitar-lessons-volume-2-slow-blues-essentials/,True,45,178,All Levels,2.0,Musical Instruments
1831,636858,Instant Harmonica - play the gorgeous Skye Boat Song now!,https://www.udemy.com/instant-harmonica-play-the-gorgeous-skye-boat-song-now/,True,20,122,Beginner Level,0.6333333333333333,Musical Instruments
1832,371896,Learn to Play Trombone: Go From Beginner to Pro in No Time!,https://www.udemy.com/intermediate-trombone/,True,50,402,All Levels,7.5,Musical Instruments
1833,636842,FingerstyleGuitar by Jacques Stotzem - Basic Level,https://www.udemy.com/basic-fingerstyleguitar-jacques-stotzem/,True,30,119,All Levels,1.5,Musical Instruments
1834,564446,Instant Harmonica - play two Star Wars themes in 30 minutes ,https://www.udemy.com/instant-harmonica-play-two-star-wars-themes-in-30-minutes/,True,20,605,Beginner Level,0.7,Musical Instruments
1835,925286,Play Piano To-day! - Beginner Piano Lessons For Busy People!,https://www.udemy.com/piano-for-busy-people/,True,100,476,Beginner Level,4.0,Musical Instruments
1836,324224,Learn to Play the Flute: Beginner to Pro in Under Five Hours,https://www.udemy.com/beginnerflute/,True,50,707,Beginner Level,7.0,Musical Instruments
1837,1008054,Play Piano 7: Improvise on For All We Know in F Key by Ear,https://www.udemy.com/play-piano-7-improvise-on-for-all-we-know-in-f-key-by-ear/,True,50,438,All Levels,1.5,Musical Instruments
1838,40495,World's Fastest Piano Method - The Piano Revolution!,https://www.udemy.com/decplay-the-fastest-way-to-learn-piano/,True,95,1199,Beginner Level,2.0,Musical Instruments
1839,184780,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,https://www.udemy.com/trumpet-a-beginners-guide/,True,50,966,Beginner Level,7.5,Musical Instruments
1840,338926,Learn to Play Clarinet: Beginner to Pro in Under Five Hours,https://www.udemy.com/clarinet-a-beginners-guide/,True,50,877,Beginner Level,6.0,Musical Instruments
1841,104304,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",https://www.udemy.com/learn-to-play-the-piano-using-pop-rb-and-gospel-chords/,True,50,1504,All Levels,0.6833333333333333,Musical Instruments
1842,413182,Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key,https://www.udemy.com/play-by-ear-4-play-many-songs-by-ear-with-3-chords-sing/,True,95,1064,All Levels,2.5,Musical Instruments
1843,1108666,Worship Piano: From Beginner to Pro,https://www.udemy.com/worship-piano-from-beginner-to-pro/,True,80,117,All Levels,3.0,Musical Instruments
1844,692658,Easy to play Christmas Songs for Guitar,https://www.udemy.com/howtoplaychristmassongsontheguitar/,True,100,1229,All Levels,0.5,Musical Instruments
1845,173776,Ultimate Blues Guitar Beginner Lessons,https://www.udemy.com/ultimate-blues-guitar-beginners-course/,True,20,922,Beginner Level,10.5,Musical Instruments
1846,1254852,How to Play Piano - Your First Lesson!,https://www.udemy.com/how-to-play-piano-course/,False,0,662,Beginner Level,0.5166666666666666,Musical Instruments
1847,637842,Playing Piano : Reading and Playing Classical Tunes Vol.I,https://www.udemy.com/piano-playing-beggining-the-journey/,True,50,1732,Beginner Level,2.0,Musical Instruments
1848,953442,Blues School! A Course For Beginners in Blues Piano & Improv,https://www.udemy.com/blues-piano-improvisation-amaze-yourself/,True,120,326,All Levels,3.0,Musical Instruments
1849,648628,Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,https://www.udemy.com/learn-piano-christmas-song-2-play-dreamy-silver-bells/,True,80,1284,All Levels,2.0,Musical Instruments
1850,670640,31 Day Guitar Challenge,https://www.udemy.com/31dayguitar/,True,40,1029,Beginner Level,3.5,Musical Instruments
1851,403078,Percussive Fingerstyle Guitar,https://www.udemy.com/percussive-fingerstyle-course/,True,50,886,Intermediate Level,1.5,Musical Instruments
1852,174562,Learn to Play Saxophone: Beginner to Pro in Under Four Hours,https://www.udemy.com/saxophone-a-beginners-guide/,True,50,1213,Beginner Level,5.0,Musical Instruments
1853,396238,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy! ",https://www.udemy.com/bassguitar/,True,100,1605,Beginner Level,2.0,Musical Instruments
1854,20387,Guitar Insanity Workout - Eatmystrings!,https://www.udemy.com/eatmystrings-guitar-insanity-workout/,True,50,2673,All Levels,2.5,Musical Instruments
1855,646906,Playing Piano:  Play Chords and Popular Pieces Vol.I,https://www.udemy.com/playing-piano-i-play-chords-and-popular-pieces/,True,100,1987,Beginner Level,3.0,Musical Instruments
1856,783292,Guitar Chord Riot! Learn to Play Guitar Like a Guitar Jedi,https://www.udemy.com/guitar-chord-riot-learn-to-play-guitar-like-a-guitar-jedi/,True,75,1052,Intermediate Level,0.5,Musical Instruments
1857,515262,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,https://www.udemy.com/beginner-electric-guitar/,True,50,1548,Beginner Level,2.0,Musical Instruments
1858,147404,Guitar Fretboard Mastery for the Blues Guitarist,https://www.udemy.com/fretboard-mastery-for-the-blues-guitarist/,True,20,257,All Levels,1.0,Musical Instruments
1859,260900,Quick & Easy Piano Chords: Play more songs with more chords,https://www.udemy.com/quick-and-easy-piano-chords/,True,55,1818,Beginner Level,2.5,Musical Instruments
1860,563650,Instant Harmonica - play Scarborough Fair in 8 easy lectures,https://www.udemy.com/instant-harmonica-play-scarborough-fair-in-8-easy-lectures/,True,40,543,Beginner Level,1.0,Musical Instruments
1861,743674,Piano With Willie: Blues n' Boogie Vol. 2,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-2/,True,40,95,Intermediate Level,2.5,Musical Instruments
1862,71912,Have Fun with Beginner Blues Piano,https://www.udemy.com/have-fun-with-beginner-blues-piano/,True,75,321,All Levels,2.5,Musical Instruments
1863,1186514,Learn to Play Harp: Beginners Course,https://www.udemy.com/learn-to-play-harp-beginners-course/,False,0,408,Beginner Level,0.6833333333333333,Musical Instruments
1864,1104494,Instant Harmonica - play this classic 8 bar blues tune!,https://www.udemy.com/instant-harmonica-play-trouble-in-mind-basic-8-bar-blues/,True,40,43,All Levels,1.0,Musical Instruments
1865,764534,Guitar Lessons - Learning The Neck - Fretboard Mastery,https://www.udemy.com/guitar-lessons-learning-the-neck-fretboard-mastery/,True,45,239,All Levels,6.0,Musical Instruments
1866,808292,Take your double bass drum technique to the next level,https://www.udemy.com/take-your-double-bass-drum-technique-to-the-next-level/,True,40,584,Intermediate Level,5.5,Musical Instruments
1867,630734,How To Play The Cajon: For Beginners,https://www.udemy.com/how-to-play-the-cajon-for-beginners/,True,30,144,All Levels,1.5,Musical Instruments
1868,757284,Slide Guitar- Slide Soloing Essentials,https://www.udemy.com/slide-guitar/,True,50,297,All Levels,3.0,Musical Instruments
1869,356060,Learn Piano #8:  Use Augmented Chord Sub & Whole Tone Scales,https://www.udemy.com/learn-piano-8-use-augmented-chord-sub-whole-tone-scales/,True,60,1137,All Levels,1.0,Musical Instruments
1870,1045886,Learn Acoustic Guitar for Worship,https://www.udemy.com/learn-acoustic-guitar-for-worship/,True,40,86,Beginner Level,2.0,Musical Instruments
1871,939668,Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,https://www.udemy.com/arrahman-hits/,True,70,98,Intermediate Level,2.5,Musical Instruments
1872,873386,Guitar Lessons: The Essential Beginner & Intermediate Course,https://www.udemy.com/guitar-lessons-the-essential-beginner-intermediate-course/,False,0,2566,All Levels,2.0,Musical Instruments
1873,933818,Instant Harmonica - play the groovy Irish Washerwoman now!,https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/,True,40,55,Beginner Level,1.0,Musical Instruments
1874,624118,Music Fundamentals: Learn Beatmaking with Pen Tapping,https://www.udemy.com/music-fundamentals-learn-beatmaking-with-pen-tapping/,True,200,537,All Levels,2.0,Musical Instruments
1875,149716,"Learn to Play Fernando Sor's 'Study in B minor"",https://www.udemy.com/study-in-b-minor/,true,115,1403,5,9,Intermediate Level,43 mins,2014-01-27T20:58:16Z
398746,Piano: The Chord Based System - Learn To Play As The Pros Do""",https://www.udemy.com/learn-popular-piano-successfully-have-fun-making-music-now/,True,115,595,All Levels,2.0,Musical Instruments
1876,585946,Beginner Guitar Lessons by Paul Gronow,https://www.udemy.com/beginner-guitar-lessons-by-paul-gronow/,True,50,659,All Levels,3.5,Musical Instruments
1877,876396,Guitar Fretboard Secrets,https://www.udemy.com/guitar-fretboard-secrets/,True,55,186,Intermediate Level,2.0,Musical Instruments
1878,263818,Learn to Play French Horn: Beginner to Pro Made the Easy Way,https://www.udemy.com/beginninghorn/,True,50,460,Beginner Level,8.0,Musical Instruments
1879,759972,150 Rock Guitar Licks You MUST Know,https://www.udemy.com/150-rock-guitar-licks-you-must-know/,True,45,252,All Levels,4.5,Musical Instruments
1880,893056,Didgeridoo - from zero to HERO! Part One - beginning,https://www.udemy.com/didgeridoo-beginners/,True,35,87,Beginner Level,3.0,Musical Instruments
1881,326428,Learn Piano Scales: Play any song in any key! Like Pro's do,https://www.udemy.com/learn-piano-scales/,True,50,1720,Beginner Level,2.5,Musical Instruments
1882,769518,Instant Harmonica - play the groovy Valens La Bamba now!,https://www.udemy.com/instant-harmonica-play-the-groovy-valens-la-bamba-now/,True,20,390,Beginner Level,0.7333333333333333,Musical Instruments
1883,806638,Blues Master - Beginner's Techniques Piano Course,https://www.udemy.com/blues-master-basic-techniques-piano-course/,False,0,2618,All Levels,1.5,Musical Instruments
1884,467408,"How to play Djembe, Drums & Rhythm. Level 2",https://www.udemy.com/how-to-play-djembe-drums-rhythm-level-2/,True,40,390,Intermediate Level,2.0,Musical Instruments
1885,567558,Instant Harmonica - play Amazing Grace with grace and ease!,https://www.udemy.com/instant-harmonica-play-amazing-grace-with-grace-and-ease/,True,40,496,Beginner Level,1.0,Musical Instruments
1886,854696,Instant Harmonica - play Amazing Grace + Ode to Joy now!,https://www.udemy.com/instant-harmonica-play-amazing-grace-ode-to-joy-now/,True,40,341,All Levels,1.5,Musical Instruments
1887,1182624,Play Thousands of Songs On The Guitar | Cheater Chords,https://www.udemy.com/how-to-play-any-song-on-the-guitar-secret-chords/,True,100,97,Beginner Level,1.0,Musical Instruments
1888,27681,Piano Improvisation from Day One,https://www.udemy.com/piano-improvisation-from-day-one/,True,20,1249,All Levels,3.0,Musical Instruments
1889,412970,Classical Guitar Essentials - The Basics Part 1,https://www.udemy.com/classical-guitar-essentials-the-basics-part1/,True,65,861,Beginner Level,4.5,Musical Instruments
1890,344234,Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run,https://www.udemy.com/learn-piano-7-learn-chromatic-chords-chromatic-scale-run/,True,60,973,All Levels,2.0,Musical Instruments
1891,692812,Play all major scales by ear - no notation required!,https://www.udemy.com/piano-major-scales/,True,40,868,Beginner Level,3.5,Musical Instruments
1892,933666,How to play in a local Irish music session with confidence,https://www.udemy.com/how-to-get-into-an-irish-music-session-with-confidence/,True,40,193,All Levels,1.0,Musical Instruments
1893,645202,The Total Beginner's Guitar Course,https://www.udemy.com/total-beginner-guitar-lessons/,False,0,9193,Beginner Level,1.5,Musical Instruments
1894,65033,Virtual Piano Lessons - A New Way To Learn Piano,https://www.udemy.com/virtual-piano-lessons-a-new-way-to-learn-piano/,True,50,5830,All Levels,1.0,Musical Instruments
1895,550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),https://www.udemy.com/12-chords-to-jam-with/,True,20,1224,Beginner Level,1.0,Musical Instruments
1896,19421,Free Beginner Electric Guitar Lessons,https://www.udemy.com/beginner-electric-guitar-lessons/,False,0,101154,Beginner Level,4.5,Musical Instruments
1897,897162,101 Awesome Rockabilly Guitar Licks,https://www.udemy.com/101-awesome-rockabilly-guitar-licks/,True,40,407,Intermediate Level,2.5,Musical Instruments
1898,955914,A beginner`s guide to fingerpicking and strumming guitar',https://www.udemy.com/guitar-domination-fingerpicking-strumming-beginners/,False,0,3481,Beginner Level,2.0,Musical Instruments
1899,1158690,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",https://www.udemy.com/instant-harmonica-basic-12-bar-blues-course-easy-and-fun/,True,40,124,Beginner Level,1.0,Musical Instruments
1900,551170,Your First Course on Piano,https://www.udemy.com/introduction-to-piano-and-music/,True,70,2002,Beginner Level,4.0,Musical Instruments
1901,198690,Acoustic Guitar Basics,https://www.udemy.com/acoustic-guitar-basics/,False,0,14495,Beginner Level,2.0,Musical Instruments
1902,657518,Cracking the Violin Code!,https://www.udemy.com/learnviolin/,True,120,746,All Levels,5.5,Musical Instruments
1903,708696,Instant Bodhran - part one; learn the basics of drumming now,https://www.udemy.com/instant-bodhran-learn-irish-drum-for-fun-and-in-sessions/,True,30,920,Beginner Level,1.0,Musical Instruments
1904,1007396,"Play The Piano By Ear | Master Class, Learn By Doing",https://www.udemy.com/playing-piano-by-ear-master-course-learn-by-doing/,True,175,362,All Levels,2.5,Musical Instruments
1905,505126,Discover Classical Guitar Level 2   ,https://www.udemy.com/discover-classical-guitar-level-2/,True,75,927,Intermediate Level,11.5,Musical Instruments
1906,574428,Fingerpicking Classics - Great songs played fingerstyle!,https://www.udemy.com/fingerpicking-learn-fingerstyle-guitar-songs/,True,20,953,All Levels,2.0,Musical Instruments
1907,602450,6 Must Know Tricks to Successful Solos,https://www.udemy.com/6-secrets-to-successful-solos/,True,35,469,All Levels,4.0,Musical Instruments
1908,895244,CAGED System for Guitar (Guitar Lessons from Lutz Academy),https://www.udemy.com/caged-system-for-guitar/,True,50,450,All Levels,1.5,Musical Instruments
1909,342398,Learn the Violin - No Music Experience Necessary!,https://www.udemy.com/learn-the-violin-no-music-experience-necessary/,True,120,600,Beginner Level,3.0,Musical Instruments
1910,552700,Your Second Course on Piano: Two Handed Playing,https://www.udemy.com/learn-to-play-piano-level-1/,True,70,1018,Beginner Level,5.0,Musical Instruments
1911,175278,How to Design Your Own Guitar,https://www.udemy.com/how-to-design-your-own-guitar/,True,50,181,All Levels,5.0,Musical Instruments
1912,101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,https://www.udemy.com/swing-acoustic-blues-guitar-lessons/,False,0,8240,Intermediate Level,1.5,Musical Instruments
1913,365292,Play Sonny Terry style on Harmonica and dazzle your friends!,https://www.udemy.com/benhewlettharmonicatuition60sonnyterryriffslevel1/,True,200,582,All Levels,5.5,Musical Instruments
1914,42251,Blues and Advanced Guitar Lessons,https://www.udemy.com/blues-and-advanced-guitar-lessons/,True,85,1235,All Levels,7.5,Musical Instruments
1915,446478,Learn basics of South Indian Carnatic Flute Step by Step ,https://www.udemy.com/carnatic-flute/,True,150,380,Beginner Level,4.0,Musical Instruments
1916,132570,Basic Piano Hymn Playing,https://www.udemy.com/basic-piano-hymn-playing/,True,20,1842,Beginner Level,1.5,Musical Instruments
1917,288942,#1 Piano Hand Coordination: Play 10th Ballad in Eb Key songs,https://www.udemy.com/magic-of-eb-key-12-piano-tips-to-play-open-10-ballad-feel/,True,35,3137,All Levels,1.5,Musical Instruments
1918,1105794,Piano Music Theory (Back To Basics) by JFilt,https://www.udemy.com/piano-music-theory-back-to-basics-by-jfilt/,False,0,4967,Beginner Level,0.5,Musical Instruments
1919,515256,Guitar - 12  Strumming Patterns You Must Know For Guitar,https://www.udemy.com/12-must-know-strumming-patterns/,True,50,2154,Beginner Level,1.0,Musical Instruments
1920,956102,Guitar Lessons for complete beginners - super simple and fun,https://www.udemy.com/guitar-lessons-for-complete-beginners/,True,20,936,Beginner Level,0.6666666666666666,Musical Instruments
1921,902476,CAGED Pentatonic System for Guitar - Level 3,https://www.udemy.com/caged-country-guitar/,True,45,1224,All Levels,1.5,Musical Instruments
1922,1051856,Classical Guitar Essentials - The Basics Part 2,https://www.udemy.com/classical-guitar-essentials-the-basics-part-2/,True,95,1030,Intermediate Level,4.5,Musical Instruments
1923,583752,Introduction to Piano - By PGN Piano!,https://www.udemy.com/introductiontopiano/,False,0,14922,Beginner Level,0.6666666666666666,Musical Instruments
1924,521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,https://www.udemy.com/play-songs-on-the-piano-from-sheet-music/,True,50,2788,Beginner Level,1.5,Musical Instruments
1925,749686,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,https://www.udemy.com/absolute-beginners-30-day-guitar-challenge/,True,20,2686,Beginner Level,6.0,Musical Instruments
1926,1010274,Drumming Accelerator: How To Get The Best Start Possible,https://www.udemy.com/drummingaccelerator/,True,200,1594,Beginner Level,1.5,Musical Instruments
1927,998100,Play Piano 4: Improvise on popular song Yesterday chords,https://www.udemy.com/play-piano-4-improvise-on-popular-song-yesterday-chords/,True,50,1018,All Levels,1.5,Musical Instruments
1928,1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,https://www.udemy.com/guitar-crash-course-for-adult-beginners-who-want-to-play-now/,True,50,1194,Beginner Level,2.0,Musical Instruments
1929,1266892,Getting Started with the Guitar in 5 Days,https://www.udemy.com/guitarin5days/,False,0,270,Beginner Level,1.5,Musical Instruments
1930,762374,Guitar Lessons - String Bending And Vibrato Essentials,https://www.udemy.com/guitar-lessons-string-bending-and-vibrato-essentials/,False,0,3325,All Levels,1.0,Musical Instruments
1931,743634,Piano With Willie: Blues n' Boogie Vol. 1,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-1/,True,40,172,Intermediate Level,2.5,Musical Instruments
1932,663810,Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs,https://www.udemy.com/piano-runs-fills-4-c6-rolling-waves-waterfall-runs-songs-ending/,True,70,834,All Levels,1.0,Musical Instruments
1933,475914,Chugging - it don't mean a thing if it ain't got that swing!,https://www.udemy.com/getchugging/,True,200,382,All Levels,2.5,Musical Instruments
1934,831294,Make Your Own Ukulele,https://www.udemy.com/make-ukulele/,True,85,452,All Levels,4.5,Musical Instruments
1935,364716,"Beginner Violin 101: Care, Maintenance, and the Right Gear",https://www.udemy.com/beginner-violin-101-care-maintenance-and-the-right-gear/,False,0,5543,All Levels,4.0,Musical Instruments
1936,1105904,Learn How To Play 25 Classic Hip Hop Songs,https://www.udemy.com/learn-how-to-play-25-classic-hip-hop-songs/,True,25,153,All Levels,2.5,Musical Instruments
1937,242382,Learn Beethoven's Fur Elise on Piano,https://www.udemy.com/furelise/,True,20,1582,All Levels,0.4833333333333333,Musical Instruments
1938,783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,https://www.udemy.com/play-violin-and-fiddle-for-beginners-its-fun-course-1/,True,20,560,Beginner Level,1.0,Musical Instruments
1939,773016,Piano With Willie Building Technique with Scales Vol. 1,https://www.udemy.com/piano-with-willie-technique-builder-vol-1/,True,40,111,All Levels,1.5,Musical Instruments
1940,672894,Christmas Piano Songs For The Very Beginner Vol. I,https://www.udemy.com/christmas-piano-songs-for-the-very-beginner-vol-i/,True,40,1060,Beginner Level,1.5,Musical Instruments
1941,1132694,Introduction to Gypsy Jazz Guitar,https://www.udemy.com/gypsy-jazz-guitar-lessons/,True,95,452,All Levels,2.5,Musical Instruments
1942,311530,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",https://www.udemy.com/learn-how-to-play-blues-rock-boogie-woogie-piano-today/,True,45,2346,All Levels,0.65,Musical Instruments
1943,1236562,The Piano Chord Ladder | Learn to Play Thousands of Songs,https://www.udemy.com/the-piano-chord-ladder-learn-to-play-thousands-of-songs/,True,100,103,All Levels,1.0,Musical Instruments
1944,1000966,Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,https://www.udemy.com/play-piano-5-improvise-on-misty-eb-key-runs-2-5-chords/,True,50,833,Expert Level,1.5,Musical Instruments
1945,782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,https://www.udemy.com/playing-piano-major-scales-and-arpeggios-voli/,True,50,2358,Beginner Level,1.0,Musical Instruments
1946,777650,Drumming for Beginners - Simple Way To Learn How To Drum,https://www.udemy.com/drumming-for-beginners-learn-how-to-drum-course/,True,20,1814,Beginner Level,2.0,Musical Instruments
1947,138228,Get great playing HARMONICA - a fun new leisure time hobby !,https://www.udemy.com/benhewlettharmonicatuitionb1/,True,35,2543,All Levels,2.0,Musical Instruments
1948,1034414,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,https://www.udemy.com/3-fingerstyle-guitar-techniques-you-need-to-know/,False,0,3042,All Levels,0.5666666666666667,Musical Instruments
1949,996888,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,https://www.udemy.com/play-piano-3-improvise-chords-to-enchanted-evening-by-ear/,True,50,809,All Levels,1.5,Musical Instruments
1950,1191750,"Jazz Guitar Tips, Tricks and Licks",https://www.udemy.com/jazz-guitar-tips-tricks-and-licks/,False,0,9351,Intermediate Level,2.0,Musical Instruments
1951,793234,Piano From Zero To Pro - Beginner Essentials To The Piano,https://www.udemy.com/piano-from-zero-to-pro-beginner-essentials-to-play-by-ear-amosdoll/,True,70,811,Beginner Level,3.5,Musical Instruments
1952,372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",https://www.udemy.com/piano-hack-28-chords-in-under-an-hour/,True,120,1424,Beginner Level,1.5,Musical Instruments
1953,665278,Walking Bass - Quick Start Guide,https://www.udemy.com/walking-bass-quick-start-guide/,True,50,193,All Levels,1.0,Musical Instruments
1954,1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),https://www.udemy.com/beginner-guitar-lessons-learn-to-play-guitar-today/,True,45,65,Beginner Level,10.0,Musical Instruments
1955,1002272,Blues Bass - Quick Start Guide,https://www.udemy.com/blues-bass-quick-start-guide/,True,50,59,All Levels,1.5,Musical Instruments
1956,213532,How to speak Pianish (beginner level),https://www.udemy.com/pianish101/,True,30,545,Beginner Level,1.0,Musical Instruments
1957,64585,Gospel Piano Essentials,https://www.udemy.com/gospel-piano-essentials/,True,30,668,Intermediate Level,11.5,Musical Instruments
1958,1013762,Instant Harmonica - play Leonard Cohen's Hallelujah now!,https://www.udemy.com/instant-harmonica-play-leonard-cohens-hallelujah-now/,True,40,100,All Levels,1.5,Musical Instruments
1959,315576,Guitar Crash Course (No Experience Necessary),https://www.udemy.com/hub-guitar-crash-course/,False,0,5769,Beginner Level,1.0,Musical Instruments
1960,812914,Beginner Guitar Lessons - Your Complete Foundation Course,https://www.udemy.com/beginner-guitar-lessons-your-complete-foundation-course/,True,60,293,Beginner Level,18.5,Musical Instruments
1961,660690,Piano Building Blocks: Learn the 24 Most Common Chords,https://www.udemy.com/pianobuildingblocks/,True,50,492,Beginner Level,1.5,Musical Instruments
1962,347104,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,https://www.udemy.com/oboe-a-beginners-guide/,True,50,500,Beginner Level,5.0,Musical Instruments
1963,638204,Playing Piano By Ear: Complete Guide for Aspiring Musicians,https://www.udemy.com/learn-piano-by-ear/,True,150,346,All Levels,4.5,Musical Instruments
1964,519694,"Discover the fun of Spoon playing, a beginners course",https://www.udemy.com/learn-to-play-spoons/,True,65,353,All Levels,1.0,Musical Instruments
1965,647336,Country Guitar Fundamentals,https://www.udemy.com/country-guitar-fundamentals/,True,50,1174,Intermediate Level,1.5,Musical Instruments
1966,464844,Discover Classical Guitar Level 1,https://www.udemy.com/discover-classical-guitar-level-1/,True,25,1513,Beginner Level,1.5,Musical Instruments
1967,824044,PI-101 Top 10 Classical Piano Pieces for Beginners,https://www.udemy.com/pi-101-piano/,False,0,6292,Beginner Level,1.0,Musical Instruments
1968,409818,Get started playing blues harmonica,https://www.udemy.com/get-started-playing-blues-harmonica/,False,0,6853,Beginner Level,0.6166666666666667,Musical Instruments
1969,755198,Rockabilly Guitar For Beginners,https://www.udemy.com/rockabilly-guitar-for-beginners/,True,40,475,Beginner Level,2.0,Musical Instruments
